repo,sha,message,url,func_changes
volatilityfoundation/volatility,f93390e09cd399ba1f62dc8432f1bfe9cac17448,Linux - fix module reference,https://github.com/volatilityfoundation/volatility/commit/f93390e09cd399ba1f62dc8432f1bfe9cac17448,0
volatilityfoundation/volatility,cee73a40f8bb131a5bbcbcd8a970f1e241edb6da,Merge pull request #407 from exp0se/master,https://github.com/volatilityfoundation/volatility/commit/cee73a40f8bb131a5bbcbcd8a970f1e241edb6da,0
volatilityfoundation/volatility,f803a13bc30b96a5a6ba49337fbd88e35b31a685,Merge pull request #403 from bneuburg/issue-392-fixed,https://github.com/volatilityfoundation/volatility/commit/f803a13bc30b96a5a6ba49337fbd88e35b31a685,0
volatilityfoundation/volatility,37970713747f9c72e58eb53112036ae42bf8530d,uninitialized id_auth variable fix,https://github.com/volatilityfoundation/volatility/commit/37970713747f9c72e58eb53112036ae42bf8530d,0
volatilityfoundation/volatility,aebbb399bd002ebe97a7ce5752205577cc05607d,add a new set of registry offsets to fix hivelist (and all other registry based plugins) on windows 10 x64 14393.953,https://github.com/volatilityfoundation/volatility/commit/aebbb399bd002ebe97a7ce5752205577cc05607d,0
volatilityfoundation/volatility,bb8f18345b94c3d2bb0b2d3f367d566808e15199,"commit aa015f581356fea3df85cb99aa892fb7ba809f1f changed the way we detect encrypted KDBG on x64 Win 8 and above, but overlooked the fact that the timers plugin also needs to find the encrypted KDBG entropy values in order to decode DPC addresses for x64 Vista/7. this patch removes the minor version requirement (i.e. the 4 part of 6.4) so that it matches Vista/7 as well. a subsequent check for KDBG OwnerTag prevents FPs with kdbgscan",https://github.com/volatilityfoundation/volatility/commit/bb8f18345b94c3d2bb0b2d3f367d566808e15199,0
volatilityfoundation/volatility,8061c104553834cb829a2ecb6ea659a29d6122be,fix duplicate underscore in mac profile name,https://github.com/volatilityfoundation/volatility/commit/8061c104553834cb829a2ecb6ea659a29d6122be,0
volatilityfoundation/volatility,900bd56ec17b4373d8aeb73eba501e52efe7e46a,"The patch in 5a41f277104ffcffc3ac43ebbbb608f66dcc0789 assumed that bswap appears in KdCopyDataBlock before all other criteria is found, but in at least one system (2012R2 IIRC) the bswap was after KiWaitAlways, which caused the op check loop to abort early. This new patch still checks for bswap but it does so independently of the other variables, and we abort ASAP if it isn't found, which also lends a small performance improvement.",https://github.com/volatilityfoundation/volatility/commit/900bd56ec17b4373d8aeb73eba501e52efe7e46a,0
volatilityfoundation/volatility,aa015f581356fea3df85cb99aa892fb7ba809f1f,"Enhance the algorithm we use to determine unique KDBG sizes for Win 8 x64 and above. The goal is to avoid creating obj.Profile() instances for each profile, which triggers load_modifications(), effectively applying all profile modifications unnecessarily many times. This saves about 3-5 seconds per plugin command, even when you supply --kdbg.",https://github.com/volatilityfoundation/volatility/commit/aa015f581356fea3df85cb99aa892fb7ba809f1f,0
volatilityfoundation/volatility,dbcc37ba5ec07a58a417250a5731ff7f93c90828,Add additional fixes for windows 10 x86. Fix a possible issue with the windows 10 x64 TCP_ENDPOINT RemotePort offset,https://github.com/volatilityfoundation/volatility/commit/dbcc37ba5ec07a58a417250a5731ff7f93c90828,0
volatilityfoundation/volatility,e6c36e2ef104e1ab5c2830864a354a692f749678,imageinfo: Fixing backtrace when instantiating with non Windows,https://github.com/volatilityfoundation/volatility/commit/e6c36e2ef104e1ab5c2830864a354a692f749678,0
volatilityfoundation/volatility,5f33279b53afb197aebab7b2c6f3d2b05cf63f73,Merge pull request #307 from bridgeythegeek/patch-1,https://github.com/volatilityfoundation/volatility/commit/5f33279b53afb197aebab7b2c6f3d2b05cf63f73,0
volatilityfoundation/volatility,0e28d8d1aa716f2ed7a49d59f09ee9b90478b328,Fix DLL LoadCount for Win8 and Win10. Add DLL LoadTime to dlllist output (will be blank for < Win7),https://github.com/volatilityfoundation/volatility/commit/0e28d8d1aa716f2ed7a49d59f09ee9b90478b328,0
volatilityfoundation/volatility,5afcda00cd4b08d683dbbbc5ffd343aeead4a3bc,fixing spacing on notepad,https://github.com/volatilityfoundation/volatility/commit/5afcda00cd4b08d683dbbbc5ffd343aeead4a3bc,0
volatilityfoundation/volatility,697208ec724c88f6b66d7b04d96f63da26971f26,Merge pull request #377 from AddaxSoft/patch-1,https://github.com/volatilityfoundation/volatility/commit/697208ec724c88f6b66d7b04d96f63da26971f26,0
