repo,sha,message,url,func_changes
PyCQA/bandit,0b56c572c265a02bc5565bd1a6aeb88866b8cc6e,Remove invalid checking on hashlib (#914),https://github.com/PyCQA/bandit/commit/0b56c572c265a02bc5565bd1a6aeb88866b8cc6e,0
PyCQA/bandit,7104b336d31a691b145d4a5cc38d6c1d47c6046f,Make small fixes in docs (#899),https://github.com/PyCQA/bandit/commit/7104b336d31a691b145d4a5cc38d6c1d47c6046f,0
PyCQA/bandit,c6b3db7ff76e0477daa07584376f53a6165aaf3a,Add dependency review action (#891),https://github.com/PyCQA/bandit/commit/c6b3db7ff76e0477daa07584376f53a6165aaf3a,0
PyCQA/bandit,05707b3bf7a996e320ea54382df97cf3b8e9d7e5,Remove redundant word Bandit in titles of sections (#873),https://github.com/PyCQA/bandit/commit/05707b3bf7a996e320ea54382df97cf3b8e9d7e5,0
PyCQA/bandit,c1668558fcd87c03357da4b47143f4c57acfcb58,Add license and contributing links to docs (#867),https://github.com/PyCQA/bandit/commit/c1668558fcd87c03357da4b47143f4c57acfcb58,0
PyCQA/bandit,7c39add96d27596b672c708ce1c9af55dc493dcf,Fix for build breaks in format job (#869),https://github.com/PyCQA/bandit/commit/7c39add96d27596b672c708ce1c9af55dc493dcf,0
PyCQA/bandit,5ff73ff8ff956df7d63fde49c3bd671db8e821eb,"add check for ""requests"" calls without timeout (#743)",https://github.com/PyCQA/bandit/commit/5ff73ff8ff956df7d63fde49c3bd671db8e821eb,1
PyCQA/bandit,def99282b1aea0e6ba5e64d572789b2bf8f0e5db,Fix up B109 and B111 removed plugins docs (#864),https://github.com/PyCQA/bandit/commit/def99282b1aea0e6ba5e64d572789b2bf8f0e5db,0
PyCQA/bandit,dd14b8fb8d0864b02b35d2009a1681dbf0ca7e2a,Add the httpx module check for verify (#861),https://github.com/PyCQA/bandit/commit/dd14b8fb8d0864b02b35d2009a1681dbf0ca7e2a,0
PyCQA/bandit,130a467434ff6b8f9bbd83100e409bc1fcb6f407,Removal of blacklist call B309 httpsconnection (#858),https://github.com/PyCQA/bandit/commit/130a467434ff6b8f9bbd83100e409bc1fcb6f407,0
PyCQA/bandit,1c0fc804a5e6330b9781a6c26339bf09d6da3e53,Fix line range using Python 3.8 end_lineno (#821),https://github.com/PyCQA/bandit/commit/1c0fc804a5e6330b9781a6c26339bf09d6da3e53,1
PyCQA/bandit,71bc67ca723bd8126c89d405f509e43b7d5477a1,core/config: Fix ConfigError missing argument if toml is missing (#845),https://github.com/PyCQA/bandit/commit/71bc67ca723bd8126c89d405f509e43b7d5477a1,0
PyCQA/bandit,fbaf2cefcfa2d204518064e31c5b14a530e8b790,Fix traceback in hashlib_insecure_functions (#834),https://github.com/PyCQA/bandit/commit/fbaf2cefcfa2d204518064e31c5b14a530e8b790,0
PyCQA/bandit,8bad6fa03cf320279cf343dd00662cbf05a1dc0c,Improve performance of linerange (#629),https://github.com/PyCQA/bandit/commit/8bad6fa03cf320279cf343dd00662cbf05a1dc0c,1
PyCQA/bandit,528c540b3a39cff8b9486606b93967e32bd02674,Use CWE link in HTML formatter (#825),https://github.com/PyCQA/bandit/commit/528c540b3a39cff8b9486606b93967e32bd02674,0
PyCQA/bandit,4a18a920a5acd6b019c78b219beac6a172b0f1c4,Fix root doc for readthedocs (#818),https://github.com/PyCQA/bandit/commit/4a18a920a5acd6b019c78b219beac6a172b0f1c4,0
PyCQA/bandit,78b0bc15da909af2cc4ce85eb6ba29b37cdee265,Fix up some warnings and errors in docs (#817),https://github.com/PyCQA/bandit/commit/78b0bc15da909af2cc4ce85eb6ba29b37cdee265,0
PyCQA/bandit,0f4a4959bcc82665fc6bd7f575a87a12678d4484,Cannot seek stdin on pipe (#496),https://github.com/PyCQA/bandit/commit/0f4a4959bcc82665fc6bd7f575a87a12678d4484,0
PyCQA/bandit,1691b935fb0b8fabe4d3a0c151ae73e8b16e5cc8,Respect color environment variables if set (#813),https://github.com/PyCQA/bandit/commit/1691b935fb0b8fabe4d3a0c151ae73e8b16e5cc8,0
PyCQA/bandit,dbefd0428e3ec2ebbbe7b381f3b79d0560782fed,Fix references to the default branch name (#810),https://github.com/PyCQA/bandit/commit/dbefd0428e3ec2ebbbe7b381f3b79d0560782fed,0
PyCQA/bandit,c4372a095f2ccdb6665bc8f3d555957473aeb8b1,Better hashlib check for Python 3.9 (#805),https://github.com/PyCQA/bandit/commit/c4372a095f2ccdb6665bc8f3d555957473aeb8b1,4
PyCQA/bandit,d1622bf0432f0205e0035bcf87f3e22346ccd386,Add new plugin to check use of pyghmi (#803),https://github.com/PyCQA/bandit/commit/d1622bf0432f0205e0035bcf87f3e22346ccd386,0
PyCQA/bandit,6b6b896fa735e8f5a9c5eb6d31e6682f301eed32,Check value of usedforsecurity for hashlib (#798),https://github.com/PyCQA/bandit/commit/6b6b896fa735e8f5a9c5eb6d31e6682f301eed32,0
PyCQA/bandit,1c407d45c26fb353ddb16196f7970ab0372df69b,Change up how CWE is formatted (#788),https://github.com/PyCQA/bandit/commit/1c407d45c26fb353ddb16196f7970ab0372df69b,0
PyCQA/bandit,05c7d899a848e0f5e49c8bfe2d4f3076c94b6fb4,Add functional test of snmp_security_check (#791),https://github.com/PyCQA/bandit/commit/05c7d899a848e0f5e49c8bfe2d4f3076c94b6fb4,0
PyCQA/bandit,c405e4e2c4d59810673c987116ee019b40445a34,Fix up warnings in output of tox (#793),https://github.com/PyCQA/bandit/commit/c405e4e2c4d59810673c987116ee019b40445a34,0
PyCQA/bandit,fafa82287d45727c6fc1b35761695f8fd5cda22d,Removal of the CWEMAP dict (#789),https://github.com/PyCQA/bandit/commit/fafa82287d45727c6fc1b35761695f8fd5cda22d,2
PyCQA/bandit,7d6ab4a3e503843df3da389ce32ab30832d71474,Including CWE information (#613),https://github.com/PyCQA/bandit/commit/7d6ab4a3e503843df3da389ce32ab30832d71474,9
PyCQA/bandit,626c84525865cac552741cbc01881dfa6596956b,Use released version of gh-action-pypi-publish (#784),https://github.com/PyCQA/bandit/commit/626c84525865cac552741cbc01881dfa6596956b,0
PyCQA/bandit,ca4475fb2d7c3fef7cd81594c3c431677372ca3d,Added snmp_security check plugin for various SNMP checks (#403),https://github.com/PyCQA/bandit/commit/ca4475fb2d7c3fef7cd81594c3c431677372ca3d,2
PyCQA/bandit,68f43ebd7a4d09d4393b3704721c33229a77c9a4,Fix README.rst (#365),https://github.com/PyCQA/bandit/commit/68f43ebd7a4d09d4393b3704721c33229a77c9a4,0
PyCQA/bandit,0d05d40775dcd946e171ca00a330647e9ffa8898,Fixup typo (#769),https://github.com/PyCQA/bandit/commit/0d05d40775dcd946e171ca00a330647e9ffa8898,0
PyCQA/bandit,3dca7820158ea04668878186a29d34e81bbd7fe3,Fix broken reported URL link for B107 (#751),https://github.com/PyCQA/bandit/commit/3dca7820158ea04668878186a29d34e81bbd7fe3,0
PyCQA/bandit,a83c53fa7bbdd66f17591b46aae094fb589c29d5,fix reading initial values from .bandit (#722),https://github.com/PyCQA/bandit/commit/a83c53fa7bbdd66f17591b46aae094fb589c29d5,2
PyCQA/bandit,aac3f16f45648a7756727286ba8f8f0cf5e7d408,Always use a Loader in yaml.load (#745),https://github.com/PyCQA/bandit/commit/aac3f16f45648a7756727286ba8f8f0cf5e7d408,0
PyCQA/bandit,44f5c416cc0b7d62ca55b78e90bd1f7ee3d16082,PEP-518 support: configure bandit via pyproject.toml (#401),https://github.com/PyCQA/bandit/commit/44f5c416cc0b7d62ca55b78e90bd1f7ee3d16082,0
PyCQA/bandit,2bd1ffaae1b83102af8587dcbeecd0b402dbec4e,Fix syntax errors in bug report (#720),https://github.com/PyCQA/bandit/commit/2bd1ffaae1b83102af8587dcbeecd0b402dbec4e,0
PyCQA/bandit,a99b4c79567695241feb8d49e5520bf83f2019ee,Fix syntax error in bug report (#718),https://github.com/PyCQA/bandit/commit/a99b4c79567695241feb8d49e5520bf83f2019ee,0
PyCQA/bandit,6765a57254a6563a26c946e94321d8d447c094fe,Add support for Python 3.9 (#650),https://github.com/PyCQA/bandit/commit/6765a57254a6563a26c946e94321d8d447c094fe,0
PyCQA/bandit,e71e7bc1e7a2152cbda459cbb11561747d7b0490,Replace http with https URLs (#680),https://github.com/PyCQA/bandit/commit/e71e7bc1e7a2152cbda459cbb11561747d7b0490,0
